index,is input,flow ID,flow name,flow category,flow unit,flow type,location ID,location name,location code
2603,false,bfe31cbe-d39d-39a7-9385-e0ee1628f552,Terbuthylazine,Elementary flows/emission/water,kg,elementary,,,
2604,false,8ce61886-6718-3899-85b0-e75dc9be2840,Sodium,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2605,false,5f38d379-fe5b-354c-83b3-cba734266e82,Yttrium,Elementary flows/emission/water,kg,elementary,,,
2606,false,f2e25d90-f04c-3ffa-b5a2-e6a1b0efd19b,Biological Oxygen Demand,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2607,false,8a4b6b6c-1a2a-316f-af2c-083905fdd03c,Magnesium,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2608,false,63e8b1ae-f784-3f6c-83b1-c5fb9a054aa8,Phosphoric acid,Elementary flows/emission/water,kg,elementary,,,
2609,false,24f55b14-cff3-3a92-a19b-35f236409fe5,Captan,Elementary flows/emission/ground,kg,elementary,,,
2610,false,33f946f7-e353-339e-98a7-79e7d50780a9,Methanesulfonic acid,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2611,false,e36204e7-1b5b-3f3c-b962-5831483c5e09,Sodium dichromate,Elementary flows/emission/water,kg,elementary,,,
2612,false,04d4aa5b-20d0-368a-9878-ce855c600c0c,Fluorine,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2613,false,c76b4fb2-1433-3a58-9a1e-5328392ea5bd,Magnesium,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2614,false,17ead08b-355c-326e-8d30-6b78650760b2,Ethanol,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2615,false,ae2224fa-e8bb-3d31-bdba-5be2b687c84c,Americium-241,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
2616,false,32149700-69a1-393f-9ab7-f2724936c22c,Antimony-125,Elementary flows/emission/air,kBq,elementary,,,
2617,false,ca76c78a-c30b-350f-8a95-81654439d5d9,Aclonifen,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2618,false,cd8b8114-52ed-3963-9a4d-7c375fe951b4,Chlorpyrifos,Elementary flows/emission/water,kg,elementary,,,
2619,false,ea0a3ada-c97c-3f2a-a88a-6553b146c818,Glycol ethers,Elementary flows/emission/air,kg,elementary,,,
2620,false,757e89b9-b576-375b-8428-37e272788caf,Polonium-210,Elementary flows/emission/water,kBq,elementary,,,
2621,false,ceb6f91e-81cd-393c-87cb-69b78b4b5db5,Scandium,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2622,false,e0d00d88-a941-35d2-89e8-6fa28198f906,Quinoline,Elementary flows/emission/air,kg,elementary,,,
2623,false,7f239748-60f8-327c-81c0-54cc19b83b8f,Zinc,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2624,false,9b454584-94eb-3f8c-83f6-59c543d32ca4,"1,2,3-Trimethylbenzene",Elementary flows/emission/air,kg,elementary,,,
2625,true,7ad12bb9-ceb8-3dea-8afc-3bb5beab4cf6,Manganese,Elementary flows/resource/ground,kg,elementary,,,
2626,false,79c8845e-ecdb-3a71-90ae-522d3e89d125,Dibromomethane,Elementary flows/emission/water,kg,elementary,,,
2627,false,2d5dd09c-40ce-4c77-80d1-af73e077ddd9,"Disposal, nuclear waste, low and medium active",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2628,false,1abc2688-7633-397f-9d68-749ea79f12e8,Barium,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2629,false,7626ee3b-0200-3784-a55f-de4e6c079066,Ruthenium-103,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
2630,false,002575c6-798b-3402-9aa2-ad33c7e60563,Strontium,Elementary flows/emission/air/stratosphere,kg,elementary,,,
2631,false,27daca79-4dc8-34e9-9355-3036ae9c2f55,Ruthenium-103,Elementary flows/emission/air,kBq,elementary,,,
2632,false,f4fc596c-8411-3074-9c90-86fb8a037607,Thallium,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2633,false,a4a7876b-fd25-3f4b-baba-a0d29898172d,Formamide,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2634,false,f0616d3c-8ad2-364a-aaae-42f0651f32e8,Benzyl chloride,Elementary flows/emission/air,kg,elementary,,,
2635,true,39a07dad-33e8-3644-b6a5-2054c3d53fa9,Coal,Elementary flows/resource/ground,MJ,elementary,,,
2636,false,9be74814-f4f5-3ce3-9222-adf1b675d9ee,Lead,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2637,false,a4b19d0f-8e4f-3419-a9b5-a0aa92225aec,Beta Cypermethrin,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2638,false,47da61e8-8a5a-3ca7-bce6-002ae3af2df8,Carbaryl,Elementary flows/emission/ground,kg,elementary,,,
2639,false,b2cd16ff-7978-339f-beb4-fdaa3c7e210c,Chloroethane,Elementary flows/emission/water,kg,elementary,,,
2640,false,9b2801fa-09d5-32bc-98a5-dc1a60dd1f54,Radon-222,Elementary flows/emission/air/stratosphere,kBq,elementary,,,
2641,false,b6d9bcfb-e1f1-3a0f-911c-e3f864a791f4,Bentazon,Elementary flows/emission/water,kg,elementary,,,
2642,false,da441bcf-a046-308d-a0df-3100b5a930ff,Urea,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2643,false,10488971-d36d-3c4a-a732-0e0e89ee2fc5,Ozone,Elementary flows/emission/air,kg,elementary,,,
2644,false,9fbf4799-8de2-3760-bb42-6b8128228f04,"2,4-Dimethylphenol",Elementary flows/emission/air,kg,elementary,,,
2645,false,0419f9d9-4a91-3223-abfe-bce431215656,Thorium-232,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
2646,false,6c222f6f-ccca-3285-9167-7862e1996089,Mercaptans,Elementary flows/emission/air/troposphere/rural/low,kg,elementary,,,
2647,false,40909f94-a484-353e-9a4b-4ec6a1fb966f,Sulfur,Elementary flows/emission/water,kg,elementary,,,
2648,false,d286ff2d-47bd-3b2f-b599-2790e352c56d,Dimethyl ether,Elementary flows/emission/air,kg,elementary,,,
2649,false,121216dc-6766-3843-9494-ed1dbdc9fae5,o-Toluidine,Elementary flows/emission/air,kg,elementary,,,
2650,false,53effec4-058b-3ab7-b7d5-005d39dd0eb9,Tribromomethane,Elementary flows/emission/air,kg,elementary,,,
2651,false,e200edf4-9f8c-32d1-857b-83015bf29b09,Diethanolamine,Elementary flows/emission/water,kg,elementary,,,
2652,false,6782ff65-c294-3212-91de-e103b789685b,Dinoseb,Elementary flows/emission/ground,kg,elementary,,,
2653,false,f5505965-7d21-3891-a920-943717ce1366,Silver-110,Elementary flows/emission/water/subterranean/fresh water body,kBq,elementary,,,
2654,false,cc3f5214-382f-3bfd-8a4b-f1cae05306a6,Nitrous oxide,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2655,false,22ea90ce-1f86-3c54-8716-61dfa646eeb6,"Hydrocarbons, chlorinated",Elementary flows/emission/air/troposphere/high,kg,elementary,,,
2656,false,7a2d0b82-407b-3e4a-9cdf-345ae54fd40d,1-Pentanol,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2657,false,f9d42a26-a217-309b-86ac-6df0169b4f35,Nickel,Elementary flows/emission/air/stratosphere,kg,elementary,,,
2658,false,242e548c-dba2-3666-ab10-07b6e08a20fd,Sulfate,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2659,false,346f49b9-598c-3f47-96c8-b47ccdb5a01f,Docosane,Elementary flows/emission/water,kg,elementary,,,
2660,false,eccfe7fc-2463-34c9-a0d7-b3425320d0c3,Biphenyl,Elementary flows/emission/ground,kg,elementary,,,
2661,false,0b5dde18-808d-3361-acb2-83be954c5562,2-Ethoxyethanol,Elementary flows/emission/air,kg,elementary,,,
2662,false,f0e9804e-b37c-3ed8-9916-8a50273d8a82,Formic acid,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2663,false,0fcb1177-73a1-341f-a082-33ab4003a5b6,Titanium,Elementary flows/emission/air/stratosphere,kg,elementary,,,
2664,false,5359e934-378e-342d-8436-19db7a347c1e,Nitrate,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2665,false,42ae5c68-7cb4-4874-9cdf-aecf1d1560f4,"Disposal, non-hazardous waste, to landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2666,false,6c82f4d1-4fa8-3b7e-816d-c4153c0eba6d,Ethylbenzene,Elementary flows/emission/water,kg,elementary,,,
2667,false,1c84835d-be72-40b8-bdd9-c50cc5f7ee87,"Disposal, non-hazardous waste, to incineration",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2668,false,27ed2481-643b-3a15-99fb-6046d9e6f8c9,"2-Phosphono-1,2,4-butanetricarboxylic acid",Elementary flows/emission/water,kg,elementary,,,
2669,false,2595ab2e-bde6-3dda-9e53-4fa5c94530be,Benzothiazole,Elementary flows/emission/water,kg,elementary,,,
2670,true,f03a34a8-e428-364e-8772-f7ae08b5fb8e,"Water, fresh",Elementary flows/resource/water/fresh water body/lake,kg,elementary,,,
2671,false,4e2612b8-ad76-485a-99bf-06fed508f0a7,"Disposal, solid waste, unspecified, to municipal incineration",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2672,false,bc661fdc-7c3a-3ce3-81dd-7c3ac1f859a8,2-Chloroacetophenone,Elementary flows/emission/air/stratosphere,kg,elementary,,,
2673,false,d221cc8c-6727-32a7-a21a-19e92766ba4e,p-Cymene,Elementary flows/emission/water,kg,elementary,,,
2674,false,6187175f-c6b5-313b-9128-f3a0a1ccd2c5,"Benzenes, alkylated, unspecified",Elementary flows/emission/non-FEDEFL/water,kg,elementary,,,
2675,false,8ec9de49-e009-3d2f-bc58-502fb0da5a3f,2-Methylnaphthalene,Elementary flows/emission/water,kg,elementary,,,
2676,false,a8ead97e-1f5f-3c0c-aa72-c7b25050864e,Ethylene dibromide,Elementary flows/emission/air,kg,elementary,,,
2677,false,164869a7-0657-4889-af36-6643720e09e4,"Disposal, solid waste, fuel, to municipal incineration",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2678,false,47c8b76f-f52e-3f52-bccf-19eb92a9fd54,1-Methylfluorene,Elementary flows/emission/water,kg,elementary,,,
2679,false,c2d517e6-4c5d-3002-8a0d-54434c5a3bae,"1,2-Dichloroethane",Elementary flows/emission/air,kg,elementary,,,
2680,false,5bbebaed-96df-3384-8338-4316f2d429a1,Dimethyl sulfate,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2681,false,48b51613-f8fc-326e-8cae-bc6394e237c8,Phenols,Elementary flows/emission/air,kg,elementary,,,
2682,false,3600a034-449c-3066-9960-6a13903c310d,Di(2-ethylhexyl) phthalate,Elementary flows/emission/air,kg,elementary,,,
2683,false,cf99fc3b-5c94-31ca-a16b-c6c1f48b5054,Radionuclides,Elementary flows/emission/water,kBq,elementary,,,
2684,false,1f62b25d-4dcb-3f81-8273-65dbbda19bac,Lithium(I),Elementary flows/emission/water,kg,elementary,,,
2685,true,de044d6a-cc59-3669-a18d-89ebaa435b1e,"Monoethanolamine, MEA, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2686,true,e42f7027-df85-352b-9eac-ae48dbd7b141,Thermochemical Conversion Plant,Technosphere flows/CUTOFF Flows,Item(s),product,,,
2687,true,91f5f6a2-c435-36ba-9adf-64512fcff252,"Chemicals inorganic, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2688,true,0f2bfe0f-76ff-36cb-bc35-abca9c747602,"Magnesium oxide, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2689,true,f670bb2d-c28a-3a08-9b9c-cc50bca5d126,"Energy, output",Technosphere flows/CUTOFF Flows,MJ,product,,,
2690,true,57ce615d-ee8c-3c8d-8693-356b330f8445,"Sulphite, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2691,false,47300b41-cd04-43fd-b3fa-bc31e42eda36,"Disposal, inert material, 0% water, to sanitary landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2692,false,09b494b5-eb57-4844-aec5-f87160089e0d,"Disposal, wood ash mixture, pure, 0% water, to sanitary landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2693,true,bf366291-fb38-4901-9c96-16472193b680,"Fuel gas, produced onsite, at cracker, m3",Technosphere flows/CUTOFF Flows,m3,product,,,
2694,true,7232fd21-230a-4fee-a402-03dd23e2adf5,"Calcium chloride, 38%, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2695,false,981f397a-bee2-3519-b316-02a7756bf22a,p-Dichlorobenzene,Elementary flows/emission/air,kg,elementary,,,
2696,false,afca9aff-d083-48a0-b180-a6c49ef1d9ee,"Disposal, brine sludge, to unspecified treatment",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2697,false,56eda597-ee40-4540-80ed-b6eff6d6db83,"Disposal, general plant waste, to unspecified treatment",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2698,true,f70346f9-746d-42cd-beb4-b991f9292b24,"Magnesium chloride, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2699,true,875f2fb1-fd74-453d-b83f-c87e877bda0f,"Flocculant, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2700,true,8e7b84f0-db57-4000-96ba-de12a24f8660,"Sodium borohydride, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2701,true,60ff0c9f-006e-40dd-a7ed-149befb2d7d5,"Cobalt chloride, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2702,false,c1b0f3c7-546f-3bfa-ba02-fc5e657c2ea3,HCFC-123,Elementary flows/emission/air,kg,elementary,,,
2703,false,57ed7081-98c0-41c7-8b07-f0237122401f,"Disposal, solid waste, process, to municipal incineration",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2704,true,382e1e84-36d0-31b8-88b4-5ceaf7c46106,"Yeast paste, from whey, at fermentation",Technosphere flows/CUTOFF Flows,kg,product,,,
2705,true,39fa5db7-4bae-36f9-ae67-e2ccd67c318a,"Heat, at cogen with ignition biogas engine, allocation exergy",Technosphere flows/CUTOFF Flows,MJ,product,,,
2706,false,aa3f722d-d57d-44d4-89b2-e28f203a991c,"Disposal, inert waste, 5% water, to inert material landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2707,true,ef92f640-ee9a-3199-8961-1decb41e875e,Ethanol fermentation plant,Technosphere flows/CUTOFF Flows,Item(s),product,,,
2708,false,637025a8-66e5-3808-8cf5-f9a036fb4c91,Methyl lactate,Elementary flows/emission/air,kg,elementary,,,
2709,true,77b15cd4-4d36-3f26-8c86-fc10c1e8c6f5,"Liquid storage tank, chemicals, organics",Technosphere flows/CUTOFF Flows,Item(s),product,,,
2710,true,68c4b3e8-492b-3327-b39f-53005c9f235a,"Energy, output, from gasoline",Technosphere flows/CUTOFF Flows,MJ,product,,,
2711,false,6b9481ec-0be3-483a-9926-bfcfcb54bd57,"Disposal, solid waste, unspecified, to waste-to-energy",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2712,true,2da3e17c-4c2d-31e8-9b7d-964051d8a4d3,Coal,Elementary flows/resource/ground/subterranean,MJ,elementary,,,
2713,false,71ddb377-5261-3c34-b552-34e0e2f5210d,Dichloroethane,Elementary flows/emission/air,kg,elementary,,,
2714,false,76569d1d-e514-3989-b367-4965bdff13b5,Tribromoethene,Elementary flows/emission/air,kg,elementary,,,
2715,true,74291898-f3b6-4823-92d5-e966bc4d4f9c,"Landfill gas, at cracker, m3",Technosphere flows/CUTOFF Flows,m3,product,,,
2716,false,cd724953-9c93-369f-a9cf-64ba0bae32cb,Ethyl ether,Elementary flows/emission/air,kg,elementary,,,
2717,false,4bcfae90-6a41-3fed-97a1-919f9e4cedf0,"1,2,3,7,8-Pentachlorodibenzofuran",Elementary flows/emission/air,kg,elementary,,,
2718,false,3675e6f7-8453-3486-a889-a30ff2ef9bcd,Polycyclic aromatic hydrocarbons,Elementary flows/emission/water,kg,elementary,,,
2719,false,13433131-590e-318a-a284-a2f2e05a4a85,"1,2,3,4,6,7,8,9-Octachlorodibenzofuran",Elementary flows/emission/air,kg,elementary,,,
2720,false,7b3ad362-b4b2-3132-a61a-c6c1418535aa,2-Ethoxyethanol,Elementary flows/emission/water,kg,elementary,,,
2721,false,9a83243b-f03b-3af8-85ef-8c2491a40ed2,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",Elementary flows/emission/water,kg,elementary,,,
2722,false,809fc19c-c152-3e3f-afd7-3c2da6c23d07,"1,2,3,4,7,8-Hexachlorodibenzofuran",Elementary flows/emission/water,kg,elementary,,,
2723,true,22266e09-69c3-4ed7-a1a1-12a6696afb7c,"Methyl tert-butyl, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2724,false,aa1aac60-dfbe-32b9-9203-81a6c58a340b,"2,4-Dinitrophenol",Elementary flows/emission/air,kg,elementary,,,
2725,false,90f1b922-1629-368b-a10b-f942f06f26b3,"2,3,4,7,8-Pentachlorodibenzofuran",Elementary flows/emission/air,kg,elementary,,,
2726,false,acff99cf-07fe-3ca6-b600-343dd604ca2f,"2,3,4,7,8-Pentachlorodibenzofuran",Elementary flows/emission/water,kg,elementary,,,
2727,false,2b548673-879c-3885-afe9-2439ce6a47f1,"1,2,4-Trichlorobenzene",Elementary flows/emission/air,kg,elementary,,,
2728,false,a451a5f6-30e6-37d5-ac4b-ab75b81e79e3,"1,2,4-Trimethylbenzene",Elementary flows/emission/water,kg,elementary,,,
2729,false,21e6927d-b6df-3d13-bd31-426760ab01a6,"2,3,4,6,7,8-Hexachlorodibenzofuran",Elementary flows/emission/water,kg,elementary,,,
2730,false,0ea11747-756f-3c05-8b07-bebdd83a9b87,"Phenol, 2-methoxy-4-methyl-",Elementary flows/emission/air,kg,elementary,,,
2731,false,5f3bb2ec-d153-3cb5-9bc1-3eef8f44bf67,2-Methylnaphthalene,Elementary flows/emission/air,kg,elementary,,,
2732,false,37749376-d759-3afe-b5eb-ccc6b8ec1868,Hexachlorocyclopentadiene,Elementary flows/emission/air,kg,elementary,,,
2733,false,559f878a-5780-304e-baae-df0b7044fbd0,"2,3,7,8-Tetrachlorodibenzofuran",Elementary flows/emission/water,kg,elementary,,,
2734,false,366db8ca-5a41-354b-9847-179eb2759073,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",Elementary flows/emission/air,kg,elementary,,,
2735,false,56c5a93b-10a7-42d7-b29c-c584313d9bfb,"Disposal, solid waste, unspecified, to unspecified beneficial use",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2736,true,c7b75e8a-0d37-395d-b327-49091b08a49d,"Sizer, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2737,false,2b7f3572-b712-4ed6-8f6e-8a1366a27fa3,"Disposal, unspecified ashes, to unspecified beneficial use",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2738,true,4542303c-bf10-30b8-afad-67137e5b22b2,"Softwood with bark, avg.intst. harvest, at mill, US SE, in self-gen. hogged fuel",Technosphere flows/CUTOFF Flows,m3,product,,,
2739,true,3df2a39b-5b73-3adf-8a06-5bdddd9cd43d,"Talc, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2740,true,6b5699ba-31ef-383f-81f5-a2c43146df8e,"Retention aid, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2741,true,c02eabee-96d8-3f58-91d7-1652ef6e3648,"Core board, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2742,true,b8f8e582-dfd0-354a-b5bf-67aa8cae8f77,Old corrugated containers,Technosphere flows/CUTOFF Flows,kg,product,,,
2743,false,96fa7e78-b96d-4365-abce-db999d654ced,"Disposal, wastewater treatment plant residuals, to uns. beneficial use",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2744,false,29d0b153-d7e0-3023-963a-e1cc8bf18d51,Polycyclic aromatic hydrocarbons,Elementary flows/emission/ground,kg,elementary,,,
2745,false,a595c5ab-6af0-4b03-a64d-90a34d89f2d5,"Disposal, unspecified ashes, to unspecified landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2746,true,67287f1b-8afa-38c9-aaaf-f8a10326603f,"Electricity, at grid, BC",Technosphere flows/CUTOFF Flows,MJ,product,,,
2747,false,201cec3b-525b-41cb-866a-dfd20846b531,"Disposal, wastewater treatment plant residuals, to uns. landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2748,true,f4e19741-e926-3559-bf34-d54bd937ab6a,Chips; softwood; green; at sawmill,Technosphere flows/31-33: Manufacturing/3211: Sawmills and Wood Preservation,kg,product,,,
2749,false,adbeb2a4-2a29-3cbb-8222-131de1f0bee1,Formaldehyde,Elementary flows/emission/ground,kg,elementary,,,
2750,true,885a2756-72dc-3f07-8d54-45eb06ab5ac9,"Softwood with bark, avg. intst. harvest, at mill, US SE, in black liquor",Technosphere flows/CUTOFF Flows,m3,product,,,
2751,true,c5902052-45c9-3f0d-b355-26b464f4e196,"Sodium sulfate, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2752,true,be9403dd-22d5-3bcc-884f-794bc886aa7c,"Starch, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2753,true,05bc6706-36bc-322a-a7e5-7387dd740580,"Dry strengths, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2754,false,a788bade-3e5a-31d7-82d6-10d0b4d359ae,Methanol,Elementary flows/emission/ground,kg,elementary,,,
2755,false,6f873075-c979-4869-8f3f-ec76197d0c29,"Disposal, wastewater treatment plant residuals, to uns. land application",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2756,false,37368790-7079-3fac-a735-2fc91d50e3c0,Acetaldehyde,Elementary flows/emission/ground,kg,elementary,,,
2757,false,18a951f4-e201-425c-bea7-3a9dd773638d,"Disposal, solid waste, unspecified, to unspecified incinerator",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2758,false,3fa50bec-03d8-465f-aba1-4c0c2999919a,"Disposal, wastewater treatment plant residuals, to uns. Incinerator",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2759,true,0ae83083-582a-385e-b524-ce333a47cda9,Old news paper,Technosphere flows/CUTOFF Flows,kg,product,,,
2760,false,e72ee520-de55-3389-9260-df621346d01f,Process effluent,Elementary flows/emission/non-FEDEFL/water,kg,elementary,,,
2761,true,f9e86c9e-f8db-3b0e-b8b1-c97098c0569a,Old magazines,Technosphere flows/CUTOFF Flows,kg,product,,,
2762,false,e619bae5-8284-4a73-98bb-9b411c3e6d48,"Disposal, solid waste, unspecified, to unspecified land application",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2763,true,33b179c6-81e0-30af-81ca-091ed93ba8b9,"Electricity, at grid, MB",Technosphere flows/CUTOFF Flows,MJ,product,,,
2764,true,8cd24684-a777-3c3d-8134-713acad3dc1b,"Softwood with bark, avg. intst. harvest, at mill, US SE, in pulp",Technosphere flows/CUTOFF Flows,m3,product,,,
2765,true,3b3d1db7-53f7-3d60-8dc1-327d07f5a7cd,"Sodium chlorate, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2766,true,7bee2163-f032-3bae-924d-aa0b3cb430a4,"Electricity, at grid, NB",Technosphere flows/CUTOFF Flows,MJ,product,,,
2767,true,d5241b60-0466-35be-9d7d-9305a2f00479,"Electricity, hydropower, at run-of-river power plant",Technosphere flows/CUTOFF Flows,MJ,product,,,
2768,true,b003f26f-e4d9-334a-8c25-e60d46315eb7,Sawdust; softwood; green; at sawmill,Technosphere flows/31-33: Manufacturing/3211: Sawmills and Wood Preservation,kg,product,,,
2769,true,b980df56-1abd-3bda-b00f-b3facb30d0ac,"Electricity, at grid, ON",Technosphere flows/CUTOFF Flows,MJ,product,,,
2770,false,cb12fdc5-2c86-47a9-8ef7-cd54c1964bf9,"Disposal, unspecified ashes, to unspecified land application",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2771,true,afc9ddb6-f22c-36f5-a17c-2c706d8f482a,"Electricity, at grid, QC",Technosphere flows/CUTOFF Flows,MJ,product,,,
2772,false,ac1212ed-6bb6-47f7-a5a0-2b4faea4a276,"Disposal, wood ash, to uns. beneficial use",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2773,false,e47ab562-c93a-49d7-8fdb-58df4dd7fbcc,"Disposal, other solid waste from plant, to uns. land application",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2774,true,21c2c8b8-5d77-38a8-bb2e-4d4fc20dc1e7,Unspecified additive,Technosphere flows/CUTOFF Flows,kg,product,,,
2775,true,ba93cfc7-fbe8-3a7e-8c11-19eaef561ba2,"Recovered paper, pulp substitutes",Technosphere flows/CUTOFF Flows,kg,product,,,
2776,true,66f981ad-439c-3f19-a925-11eb2d347545,Unspecified polymer,Technosphere flows/CUTOFF Flows,kg,product,,,
2777,false,b842a1f7-5cbb-4124-9275-4adda2695a64,"Disposal, wood ash mixture, pure, 0% water, to uns. land application",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2778,false,f50aad63-87e1-4ac8-b30c-e30e6cf527c8,"Disposal, coal ash, to uns. land application",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2779,false,6a1347f8-02dc-4bb7-9848-f19fb735d0a5,"Disposal, coal ash, to uns. beneficial use",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2780,true,f9bfebc3-932f-3427-827a-a4972c05203c,"Roundwood, hardwood, average, at forest road",Technosphere flows/CUTOFF Flows,m3,product,,,
2781,false,d839207a-c7c8-4384-a286-9fb3dcae9601,"Disposal, other solid waste from plant, to uns. beneficial use",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2782,false,1b47c5e0-bead-406c-abe2-8014c70bf70b,"Disposal, other solid waste from plant, to uns. landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2783,true,86b3dfe0-cad5-46c9-971f-630d2e0b45bd,"Pitch despergents, in paper production",Technosphere flows/CUTOFF Flows,kg,product,,,
2784,true,30d30f91-5673-3541-a025-e4a2df5362a4,Recycled non-deinked pulp,Technosphere flows/CUTOFF Flows,kg,product,,,
2785,false,04289ef0-4433-4037-89f2-2923eb4189f3,"Disposal, other solid waste from plant, to uns. incinerator",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2786,true,8eefe5ec-36e3-34d8-94cc-58780605e2a2,Bark; softwood; green; at sawmill,Technosphere flows/31-33: Manufacturing/3211: Sawmills and Wood Preservation,kg,product,,,
2787,true,30f21ee9-1057-3485-8548-8d7c4abd799a,"Maize starch, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2788,false,a8bac6c7-4db5-34b1-8069-f47644edba5f,Dimethyl sulfate,Elementary flows/emission/air,kg,elementary,,,
2789,true,7a157e7c-91ca-3d1e-b13c-df3bca99bd51,Softwood logs with bark; harvested at average intensity site; at mill,"Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",m3,product,,,
2790,true,57c60bb5-769f-34c7-9c73-9489c495c842,"Recovered paper, mixed",Technosphere flows/CUTOFF Flows,kg,product,,,
